subject	activity	variable	Mean
22	WALKING_DOWNSTAIRS	tBodyGyro-mean-Z	0.0875601891371237
22	WALKING_DOWNSTAIRS	tBodyGyroJerk-mean-X	-0.108536983918729
22	WALKING_DOWNSTAIRS	tBodyGyroJerk-mean-Y	-0.0369228007661538
22	WALKING_DOWNSTAIRS	tBodyGyroJerk-mean-Z	-0.0570277658573913
22	WALKING_DOWNSTAIRS	tBodyAccMag-mean	-0.555508409465953
22	WALKING_DOWNSTAIRS	tGravityAccMag-mean	-0.555508409465953
22	WALKING_DOWNSTAIRS	tBodyAccJerkMag-mean	-0.649767623265886
22	WALKING_DOWNSTAIRS	tBodyGyroMag-mean	-0.674479870696321
22	WALKING_DOWNSTAIRS	tBodyGyroJerkMag-mean	-0.813134479966555
22	WALKING_DOWNSTAIRS	fBodyAcc-mean-X	-0.63565324919699
22	WALKING_DOWNSTAIRS	fBodyAcc-mean-Y	-0.554621367574582
22	WALKING_DOWNSTAIRS	fBodyAcc-mean-Z	-0.723282881277592
22	WALKING_DOWNSTAIRS	fBodyAccJerk-mean-X	-0.649283145619064
22	WALKING_DOWNSTAIRS	fBodyAccJerk-mean-Y	-0.613419188476589
22	WALKING_DOWNSTAIRS	fBodyAccJerk-mean-Z	-0.765568239732441
22	WALKING_DOWNSTAIRS	fBodyGyro-mean-X	-0.669187479525084
22	WALKING_DOWNSTAIRS	fBodyGyro-mean-Y	-0.81408546735786
22	WALKING_DOWNSTAIRS	fBodyGyro-mean-Z	-0.679035334374582
22	WALKING_DOWNSTAIRS	fBodyAccMag-mean	-0.61441509667592
22	WALKING_DOWNSTAIRS	fBodyBodyAccJerkMag-mean	-0.628800131547492
22	WALKING_DOWNSTAIRS	fBodyBodyGyroMag-mean	-0.755664344113712
22	WALKING_DOWNSTAIRS	fBodyBodyGyroJerkMag-mean	-0.844035139698997
22	WALKING_DOWNSTAIRS	tBodyAcc-std-X	-0.591898038755853
22	WALKING_DOWNSTAIRS	tBodyAcc-std-Y	-0.543513202065318
22	WALKING_DOWNSTAIRS	tBodyAcc-std-Z	-0.696409302003679
22	WALKING_DOWNSTAIRS	tGravityAcc-std-X	-0.959890000367893
22	WALKING_DOWNSTAIRS	tGravityAcc-std-Y	-0.958295670545485
22	WALKING_DOWNSTAIRS	tGravityAcc-std-Z	-0.939955773782609
22	WALKING_DOWNSTAIRS	tBodyAccJerk-std-X	-0.630182598844147
22	WALKING_DOWNSTAIRS	tBodyAccJerk-std-Y	-0.59971491352709
22	WALKING_DOWNSTAIRS	tBodyAccJerk-std-Z	-0.783706594247492
22	WALKING_DOWNSTAIRS	tBodyGyro-std-X	-0.719340785619732
22	WALKING_DOWNSTAIRS	tBodyGyro-std-Y	-0.808549367023411
22	WALKING_DOWNSTAIRS	tBodyGyro-std-Z	-0.692821756428094
22	WALKING_DOWNSTAIRS	tBodyGyroJerk-std-X	-0.732439672053512
22	WALKING_DOWNSTAIRS	tBodyGyroJerk-std-Y	-0.874226384113712
22	WALKING_DOWNSTAIRS	tBodyGyroJerk-std-Z	-0.761410622511706
22	WALKING_DOWNSTAIRS	tBodyAccMag-std	-0.630466994221472
22	WALKING_DOWNSTAIRS	tGravityAccMag-std	-0.630466994221472
22	WALKING_DOWNSTAIRS	tBodyAccJerkMag-std	-0.630546676298027
22	WALKING_DOWNSTAIRS	tBodyGyroMag-std	-0.709682201686622
22	WALKING_DOWNSTAIRS	tBodyGyroJerkMag-std	-0.839890422274247
22	WALKING_DOWNSTAIRS	fBodyAcc-std-X	-0.57658611649398
22	WALKING_DOWNSTAIRS	fBodyAcc-std-Y	-0.567546209132776
22	WALKING_DOWNSTAIRS	fBodyAcc-std-Z	-0.706443300175585
22	WALKING_DOWNSTAIRS	fBodyAccJerk-std-X	-0.643720768424415
22	WALKING_DOWNSTAIRS	fBodyAccJerk-std-Y	-0.612907133218033
22	WALKING_DOWNSTAIRS	fBodyAccJerk-std-Z	-0.800838269899666
22	WALKING_DOWNSTAIRS	fBodyGyro-std-X	-0.736449902993311
22	WALKING_DOWNSTAIRS	fBodyGyro-std-Y	-0.807400495819398
22	WALKING_DOWNSTAIRS	fBodyGyro-std-Z	-0.726376317959866
22	WALKING_DOWNSTAIRS	fBodyAccMag-std	-0.699680500173244
22	WALKING_DOWNSTAIRS	fBodyBodyAccJerkMag-std	-0.636187050918395
22	WALKING_DOWNSTAIRS	fBodyBodyGyroMag-std	-0.731033945357859
22	WALKING_DOWNSTAIRS	fBodyBodyGyroJerkMag-std	-0.847554449431438
23	SITTING	tBodyAcc-mean-X	0.273493254730108
23	SITTING	tBodyAcc-mean-Y	-0.019589258786828
23	SITTING	tBodyAcc-mean-Z	-0.109093982385242
23	SITTING	tGravityAcc-mean-X	0.662324737580645
23	SITTING	tGravityAcc-mean-Y	0.0146209197354839
23	SITTING	tGravityAcc-mean-Z	0.0518662466372043
23	SITTING	tBodyAccJerk-mean-X	0.0778588215843817
23	SITTING	tBodyAccJerk-mean-Y	0.0200470964972984
23	SITTING	tBodyAccJerk-mean-Z	-0.000717680881887096
23	SITTING	tBodyGyro-mean-X	-0.0220890418013172
23	SITTING	tBodyGyro-mean-Y	-0.0825972963754032
23	SITTING	tBodyGyro-mean-Z	0.074694942324328
23	SITTING	tBodyGyroJerk-mean-X	-0.0966990737225806
23	SITTING	tBodyGyroJerk-mean-Y	-0.0432722741798387
23	SITTING	tBodyGyroJerk-mean-Z	-0.0621959093526344
23	SITTING	tBodyAccMag-mean	-0.532754757205108
23	SITTING	tGravityAccMag-mean	-0.532754757205108
23	SITTING	tBodyAccJerkMag-mean	-0.58640067170914
23	SITTING	tBodyGyroMag-mean	-0.544207964433387
23	SITTING	tBodyGyroJerkMag-mean	-0.623412641977151
23	SITTING	fBodyAcc-mean-X	-0.599080886430645
23	SITTING	fBodyAcc-mean-Y	-0.548483208943548
23	SITTING	fBodyAcc-mean-Z	-0.49021281618414
23	SITTING	fBodyAccJerk-mean-X	-0.617521836605645
23	SITTING	fBodyAccJerk-mean-Y	-0.628231338392742
23	SITTING	fBodyAccJerk-mean-Z	-0.578870810235484
23	SITTING	fBodyGyro-mean-X	-0.685136501518817
23	SITTING	fBodyGyro-mean-Y	-0.497783811010484
23	SITTING	fBodyGyro-mean-Z	-0.617685416736559
23	SITTING	fBodyAccMag-mean	-0.529029284118011
23	SITTING	fBodyBodyAccJerkMag-mean	-0.542663319457527
23	SITTING	fBodyBodyGyroMag-mean	-0.534657191683602
23	SITTING	fBodyBodyGyroJerkMag-mean	-0.584111049810215
23	SITTING	tBodyAcc-std-X	-0.622594039757258
23	SITTING	tBodyAcc-std-Y	-0.532078546615699
23	SITTING	tBodyAcc-std-Z	-0.450557203409946
23	SITTING	tGravityAcc-std-X	-0.964393040295699
23	SITTING	tGravityAcc-std-Y	-0.960318907096774
23	SITTING	tGravityAcc-std-Z	-0.934236146612903
23	SITTING	tBodyAccJerk-std-X	-0.608183751830914
23	SITTING	tBodyAccJerk-std-Y	-0.61898123051828
23	SITTING	tBodyAccJerk-std-Z	-0.603048769571532
23	SITTING	tBodyGyro-std-X	-0.755738625241935
23	SITTING	tBodyGyro-std-Y	-0.500338191139785
23	SITTING	tBodyGyro-std-Z	-0.609683451821774
23	SITTING	tBodyGyroJerk-std-X	-0.728692138333333
23	SITTING	tBodyGyroJerk-std-Y	-0.546043593651882
23	SITTING	tBodyGyroJerk-std-Z	-0.740518145887097
23	SITTING	tBodyAccMag-std	-0.56557562579215
23	SITTING	tGravityAccMag-std	-0.56557562579215
23	SITTING	tBodyAccJerkMag-std	-0.55872531418629
23	SITTING	tBodyGyroMag-std	-0.541949073660753
23	SITTING	tBodyGyroJerkMag-std	-0.573942888021613
23	SITTING	fBodyAcc-std-X	-0.633839114436559
23	SITTING	fBodyAcc-std-Y	-0.554471679592177
23	SITTING	fBodyAcc-std-Z	-0.474767543716048
23	SITTING	fBodyAccJerk-std-X	-0.635054351475538
23	SITTING	fBodyAccJerk-std-Y	-0.636977610060753
23	SITTING	fBodyAccJerk-std-Z	-0.627540367652688
23	SITTING	fBodyGyro-std-X	-0.779197054064516
23	SITTING	fBodyGyro-std-Y	-0.50785054741371
23	SITTING	fBodyGyro-std-Z	-0.644131036807258
23	SITTING	fBodyAccMag-std	-0.657048917971505
23	SITTING	fBodyBodyAccJerkMag-std	-0.583832309145968
23	SITTING	fBodyBodyGyroMag-std	-0.632288527203763
23	SITTING	fBodyBodyGyroJerkMag-std	-0.593735302105376
24	LAYING	tBodyAcc-mean-X	0.276767046391076
24	LAYING	tBodyAcc-mean-Y	-0.0176822460103885
24	LAYING	tBodyAcc-mean-Z	-0.107914503687664
24	LAYING	tGravityAcc-mean-X	0.69498126808399
24	LAYING	tGravityAcc-mean-Y	0.0729509702152231
24	LAYING	tGravityAcc-mean-Z	0.0623227714146982
24	LAYING	tBodyAccJerk-mean-X	0.0784735003467192
24	LAYING	tBodyAccJerk-mean-Y	0.00396900308574016
24	LAYING	tBodyAccJerk-mean-Z	-0.00700960558805774
24	LAYING	tBodyGyro-mean-X	-0.0212578096847769
24	LAYING	tBodyGyro-mean-Y	-0.0782440202677165
24	LAYING	tBodyGyro-mean-Z	0.0841740375981627
24	LAYING	tBodyGyroJerk-mean-X	-0.0998294248142257
24	LAYING	tBodyGyroJerk-mean-Y	-0.0390749421383202
24	LAYING	tBodyGyroJerk-mean-Z	-0.0552987683401575
24	LAYING	tBodyAccMag-mean	-0.620032665162467
24	LAYING	tGravityAccMag-mean	-0.620032665162467
24	LAYING	tBodyAccJerkMag-mean	-0.713667423769029
24	LAYING	tBodyGyroMag-mean	-0.682447212750656
24	LAYING	tBodyGyroJerkMag-mean	-0.791646550787402
24	LAYING	fBodyAcc-mean-X	-0.707613779580052
24	LAYING	fBodyAcc-mean-Y	-0.611509042586877
24	LAYING	fBodyAcc-mean-Z	-0.65585899482231
24	LAYING	fBodyAccJerk-mean-X	-0.752245372493438
24	LAYING	fBodyAccJerk-mean-Y	-0.703641614506562
24	LAYING	fBodyAccJerk-mean-Z	-0.719655747391076
24	LAYING	fBodyGyro-mean-X	-0.722607377748032
24	LAYING	fBodyGyro-mean-Y	-0.753710479580053
24	LAYING	fBodyGyro-mean-Z	-0.70948857687664
24	LAYING	fBodyAccMag-mean	-0.650121872273806
24	LAYING	fBodyBodyAccJerkMag-mean	-0.696845583388451
24	LAYING	fBodyBodyGyroMag-mean	-0.754131617480315
24	LAYING	fBodyBodyGyroJerkMag-mean	-0.795019165380577
24	LAYING	tBodyAcc-std-X	-0.675459176298425
24	LAYING	tBodyAcc-std-Y	-0.582490655185302
24	LAYING	tBodyAcc-std-Z	-0.636497458900262
24	LAYING	tGravityAcc-std-X	-0.975329699658793
24	LAYING	tGravityAcc-std-Y	-0.96089816664042
24	LAYING	tGravityAcc-std-Z	-0.955724566194226
24	LAYING	tBodyAccJerk-std-X	-0.74030054488189
24	LAYING	tBodyAccJerk-std-Y	-0.685979796261942
24	LAYING	tBodyAccJerk-std-Z	-0.736374232574803
24	LAYING	tBodyGyro-std-X	-0.776199049939633
24	LAYING	tBodyGyro-std-Y	-0.763365457296588
24	LAYING	tBodyGyro-std-Z	-0.708251676335958
24	LAYING	tBodyGyroJerk-std-X	-0.764490030609974
24	LAYING	tBodyGyroJerk-std-Y	-0.792718702440945
24	LAYING	tBodyGyroJerk-std-Z	-0.796816516614173
24	LAYING	tBodyAccMag-std	-0.650862147810236
24	LAYING	tGravityAccMag-std	-0.650862147810236
24	LAYING	tBodyAccJerkMag-std	-0.689391189346457
24	LAYING	tBodyGyroMag-std	-0.742983126606299
24	LAYING	tBodyGyroJerkMag-std	-0.788997850813648
24	LAYING	fBodyAcc-std-X	-0.664356691751496
24	LAYING	fBodyAcc-std-Y	-0.594676790059055
24	LAYING	fBodyAcc-std-Z	-0.655360521446194
24	LAYING	fBodyAccJerk-std-X	-0.751378154304462
24	LAYING	fBodyAccJerk-std-Y	-0.688280461860892
24	LAYING	fBodyAccJerk-std-Z	-0.751628687821522
24	LAYING	fBodyGyro-std-X	-0.794063529133858
24	LAYING	fBodyGyro-std-Y	-0.771969808976378
24	LAYING	fBodyGyro-std-Z	-0.735749934304462
24	LAYING	fBodyAccMag-std	-0.705928425819685
24	LAYING	fBodyBodyAccJerkMag-std	-0.682447145993307
24	LAYING	fBodyBodyGyroMag-std	-0.782076276167979
24	LAYING	fBodyBodyGyroJerkMag-std	-0.796157264514436
25	SITTING	tBodyAcc-mean-X	0.275301467772127
25	SITTING	tBodyAcc-mean-Y	-0.0193221769314914
25	SITTING	tBodyAcc-mean-Z	-0.10962903098044
25	SITTING	tGravityAcc-mean-X	0.672386622127139
25	SITTING	tGravityAcc-mean-Y	0.0471601427530562
25	SITTING	tGravityAcc-mean-Z	0.239226040930391
25	SITTING	tBodyAccJerk-mean-X	0.0817657442063814
25	SITTING	tBodyAccJerk-mean-Y	0.00638633884442543
25	SITTING	tBodyAccJerk-mean-Z	-0.010346171499489
25	SITTING	tBodyGyro-mean-X	-0.00298151164792176
25	SITTING	tBodyGyro-mean-Y	-0.083900354157824
25	SITTING	tBodyGyro-mean-Z	0.0993606079900489
25	SITTING	tBodyGyroJerk-mean-X	-0.108263884562298
25	SITTING	tBodyGyroJerk-mean-Y	-0.0389884753435208
25	SITTING	tBodyGyroJerk-mean-Z	-0.0555782223647433
25	SITTING	tBodyAccMag-mean	-0.583377749713936
25	SITTING	tGravityAccMag-mean	-0.583377749713936
25	SITTING	tBodyAccJerkMag-mean	-0.783445354474328
25	SITTING	tBodyGyroMag-mean	-0.625733064258924
25	SITTING	tBodyGyroJerkMag-mean	-0.849630706259169
25	SITTING	fBodyAcc-mean-X	-0.748416509682152
25	SITTING	fBodyAcc-mean-Y	-0.600027697242054
25	SITTING	fBodyAcc-mean-Z	-0.738509947579462
25	SITTING	fBodyAccJerk-mean-X	-0.804144642836186
25	SITTING	fBodyAccJerk-mean-Y	-0.740570312249389
25	SITTING	fBodyAccJerk-mean-Z	-0.849504849486553
25	SITTING	fBodyGyro-mean-X	-0.672197763601467
25	SITTING	fBodyGyro-mean-Y	-0.81313379207824
25	SITTING	fBodyGyro-mean-Z	-0.746832213594132
25	SITTING	fBodyAccMag-mean	-0.69501971
25	SITTING	fBodyBodyAccJerkMag-mean	-0.779190075892421
25	SITTING	fBodyBodyGyroMag-mean	-0.754236109755501
25	SITTING	fBodyBodyGyroJerkMag-mean	-0.875970674743276
25	SITTING	tBodyAcc-std-X	-0.716264537547677
25	SITTING	tBodyAcc-std-Y	-0.531421035602689
25	SITTING	tBodyAcc-std-Z	-0.64709556105868
25	SITTING	tGravityAcc-std-X	-0.950017091344743
25	SITTING	tGravityAcc-std-Y	-0.901088770963325
25	SITTING	tGravityAcc-std-Z	-0.880682330706602
25	SITTING	tBodyAccJerk-std-X	-0.79682335007335
25	SITTING	tBodyAccJerk-std-Y	-0.722502919364303
25	SITTING	tBodyAccJerk-std-Z	-0.860669382640587
25	SITTING	tBodyGyro-std-X	-0.683131970775061
25	SITTING	tBodyGyro-std-Y	-0.752261013276284
25	SITTING	tBodyGyro-std-Z	-0.74741022
25	SITTING	tBodyGyroJerk-std-X	-0.768682473178484
25	SITTING	tBodyGyroJerk-std-Y	-0.902628080757946
25	SITTING	tBodyGyroJerk-std-Z	-0.831848667286064
25	SITTING	tBodyAccMag-std	-0.659015505611247
25	SITTING	tGravityAccMag-std	-0.659015505611247
25	SITTING	tBodyAccJerkMag-std	-0.780451867848411
25	SITTING	tBodyGyroMag-std	-0.68515279467066
25	SITTING	tBodyGyroJerkMag-std	-0.872776184449878
25	SITTING	fBodyAcc-std-X	-0.705223686579951
25	SITTING	fBodyAcc-std-Y	-0.529064652290954
25	SITTING	fBodyAcc-std-Z	-0.630224637674572
25	SITTING	fBodyAccJerk-std-X	-0.807712525721271
25	SITTING	fBodyAccJerk-std-Y	-0.721707668572127
25	SITTING	fBodyAccJerk-std-Z	-0.870541516210269
25	SITTING	fBodyGyro-std-X	-0.690398481943765
25	SITTING	fBodyGyro-std-Y	-0.723584437530562
25	SITTING	fBodyGyro-std-Z	-0.771208929095355
25	SITTING	fBodyAccMag-std	-0.695367928718826
25	SITTING	fBodyBodyAccJerkMag-std	-0.783547229755501
25	SITTING	fBodyBodyGyroMag-std	-0.697213120366748
25	SITTING	fBodyBodyGyroJerkMag-std	-0.877714953691932
26	SITTING	tBodyAcc-mean-X	0.2730365808625
26	SITTING	tBodyAcc-mean-Y	-0.0161687277463495
26	SITTING	tBodyAcc-mean-Z	-0.107637894928571
26	SITTING	tGravityAcc-mean-X	0.615123534668367
26	SITTING	tGravityAcc-mean-Y	0.10870478277551
26	SITTING	tGravityAcc-mean-Z	0.234107010472449
26	SITTING	tBodyAccJerk-mean-X	0.0808743261341837
26	SITTING	tBodyAccJerk-mean-Y	0.00767709978181122
26	SITTING	tBodyAccJerk-mean-Z	-0.00724891943768878
26	SITTING	tBodyGyro-mean-X	-0.020659932105102
26	SITTING	tBodyGyro-mean-Y	-0.0827415060904082
26	SITTING	tBodyGyro-mean-Z	0.0917853294044643
26	SITTING	tBodyGyroJerk-mean-X	-0.0988125627461224
26	SITTING	tBodyGyroJerk-mean-Y	-0.040476400288852
26	SITTING	tBodyGyroJerk-mean-Z	-0.0558282743354031
26	SITTING	tBodyAccMag-mean	-0.600932264175765
26	SITTING	tGravityAccMag-mean	-0.600932264175765
26	SITTING	tBodyAccJerkMag-mean	-0.694917859209184
26	SITTING	tBodyGyroMag-mean	-0.694597662936224
26	SITTING	tBodyGyroJerkMag-mean	-0.798325916709184
26	SITTING	fBodyAcc-mean-X	-0.65109030186199
26	SITTING	fBodyAcc-mean-Y	-0.610425833240306
26	SITTING	fBodyAcc-mean-Z	-0.724046087155612
26	SITTING	fBodyAccJerk-mean-X	-0.699413168295663
26	SITTING	fBodyAccJerk-mean-Y	-0.696726473912755
26	SITTING	fBodyAccJerk-mean-Z	-0.76956529125
26	SITTING	fBodyGyro-mean-X	-0.703109561068878
26	SITTING	fBodyGyro-mean-Y	-0.799353075357143
26	SITTING	fBodyGyro-mean-Z	-0.689404846813776
26	SITTING	fBodyAccMag-mean	-0.6317569828625
26	SITTING	fBodyBodyAccJerkMag-mean	-0.679278323637755
26	SITTING	fBodyBodyGyroMag-mean	-0.770504884821429
26	SITTING	fBodyBodyGyroJerkMag-mean	-0.823865297193878
26	SITTING	tBodyAcc-std-X	-0.623101031168367
26	SITTING	tBodyAcc-std-Y	-0.585967142418112
26	SITTING	tBodyAcc-std-Z	-0.70498062744898
26	SITTING	tGravityAcc-std-X	-0.96781789994898
26	SITTING	tGravityAcc-std-Y	-0.959713562227041
26	SITTING	tGravityAcc-std-Z	-0.955643363545918
26	SITTING	tBodyAccJerk-std-X	-0.682815652993112
26	SITTING	tBodyAccJerk-std-Y	-0.678386582086227
26	SITTING	tBodyAccJerk-std-Z	-0.778349460841837
26	SITTING	tBodyGyro-std-X	-0.766673970339286
26	SITTING	tBodyGyro-std-Y	-0.800675471045918
26	SITTING	tBodyGyro-std-Z	-0.703347205619898
26	SITTING	tBodyGyroJerk-std-X	-0.732321370690816
26	SITTING	tBodyGyroJerk-std-Y	-0.836112175331633
26	SITTING	tBodyGyroJerk-std-Z	-0.773101524821429
26	SITTING	tBodyAccMag-std	-0.620355788665816
26	SITTING	tGravityAccMag-std	-0.620355788665816
26	SITTING	tBodyAccJerkMag-std	-0.677426336392347
26	SITTING	tBodyGyroMag-std	-0.751833690215051
26	SITTING	tBodyGyroJerkMag-std	-0.818279112908163
26	SITTING	fBodyAcc-std-X	-0.61349959767602
26	SITTING	fBodyAcc-std-Y	-0.600274809826275
26	SITTING	fBodyAcc-std-Z	-0.718490475765306
26	SITTING	fBodyAccJerk-std-X	-0.694314518927551
26	SITTING	fBodyAccJerk-std-Y	-0.6803580612
26	SITTING	fBodyAccJerk-std-Z	-0.78604912494898
26	SITTING	fBodyGyro-std-X	-0.78740310059949
26	SITTING	fBodyGyro-std-Y	-0.803635337372449
26	SITTING	fBodyGyro-std-Z	-0.735942384438775
26	SITTING	fBodyAccMag-std	-0.673917799546684
26	SITTING	fBodyBodyAccJerkMag-std	-0.678025758312755
26	SITTING	fBodyBodyGyroMag-std	-0.782624320831633
26	SITTING	fBodyBodyGyroJerkMag-std	-0.823991408418367
27	SITTING	tBodyAcc-mean-X	0.277264567074468
27	SITTING	tBodyAcc-mean-Y	-0.0167969215592152
27	SITTING	tBodyAcc-mean-Z	-0.110848300413564
27	SITTING	tGravityAcc-mean-X	0.627230079867021
27	SITTING	tGravityAcc-mean-Y	0.032242387143617
27	SITTING	tGravityAcc-mean-Z	0.14116869604876
27	SITTING	tBodyAccJerk-mean-X	0.0768320396617021
27	SITTING	tBodyAccJerk-mean-Y	0.00617714992829521
27	SITTING	tBodyAccJerk-mean-Z	-0.00495000607441489
27	SITTING	tBodyGyro-mean-X	-0.0608887602789628
27	SITTING	tBodyGyro-mean-Y	-0.0552177945716489
27	SITTING	tBodyGyro-mean-Z	0.108947089653191
27	SITTING	tBodyGyroJerk-mean-X	-0.0893066039356303
27	SITTING	tBodyGyroJerk-mean-Y	-0.0450414487725798
27	SITTING	tBodyGyroJerk-mean-Z	-0.0586254676047872
27	SITTING	tBodyAccMag-mean	-0.627947737417819
27	SITTING	tGravityAccMag-mean	-0.627947737417819
27	SITTING	tBodyAccJerkMag-mean	-0.70180744799867
27	SITTING	tBodyGyroMag-mean	-0.694016019806117
27	SITTING	tBodyGyroJerkMag-mean	-0.823067662473404
27	SITTING	fBodyAcc-mean-X	-0.681454795855319
27	SITTING	fBodyAcc-mean-Y	-0.641267840429521
27	SITTING	fBodyAcc-mean-Z	-0.715482857547872
27	SITTING	fBodyAccJerk-mean-X	-0.714554678365692
27	SITTING	fBodyAccJerk-mean-Y	-0.694509658473138
27	SITTING	fBodyAccJerk-mean-Z	-0.76857445225266
27	SITTING	fBodyGyro-mean-X	-0.768505711292553
27	SITTING	fBodyGyro-mean-Y	-0.795433953608777
27	SITTING	fBodyGyro-mean-Z	-0.702788513114362
27	SITTING	fBodyAccMag-mean	-0.667185803946808
27	SITTING	fBodyBodyAccJerkMag-mean	-0.688572791044947
27	SITTING	fBodyBodyGyroMag-mean	-0.785953610106383
27	SITTING	fBodyBodyGyroJerkMag-mean	-0.837585999827128
27	SITTING	tBodyAcc-std-X	-0.660976085218085
27	SITTING	tBodyAcc-std-Y	-0.630460488658511
27	SITTING	tBodyAcc-std-Z	-0.68321532587766
27	SITTING	tGravityAcc-std-X	-0.974620173404255
27	SITTING	tGravityAcc-std-Y	-0.972505174787234
27	SITTING	tGravityAcc-std-Z	-0.959200394414894
27	SITTING	tBodyAccJerk-std-X	-0.700549974357447
27	SITTING	tBodyAccJerk-std-Y	-0.674792293475665
27	SITTING	tBodyAccJerk-std-Z	-0.783632076781915
27	SITTING	tBodyGyro-std-X	-0.795853557018617
27	SITTING	tBodyGyro-std-Y	-0.802048718989362
27	SITTING	tBodyGyro-std-Z	-0.674128512103723
27	SITTING	tBodyGyroJerk-std-X	-0.8210758325
27	SITTING	tBodyGyroJerk-std-Y	-0.837320211489362
27	SITTING	tBodyGyroJerk-std-Z	-0.782945588829787
27	SITTING	tBodyAccMag-std	-0.677874152031915
27	SITTING	tGravityAccMag-std	-0.677874152031915
27	SITTING	tBodyAccJerkMag-std	-0.696003354282979
27	SITTING	tBodyGyroMag-std	-0.754713306440957
27	SITTING	tBodyGyroJerkMag-std	-0.837212879564096
27	SITTING	fBodyAcc-std-X	-0.654659392263298
27	SITTING	fBodyAcc-std-Y	-0.649506674776596
27	SITTING	fBodyAcc-std-Z	-0.692130765962766
27	SITTING	fBodyAccJerk-std-X	-0.712857956529255
27	SITTING	fBodyAccJerk-std-Y	-0.675744794384308
27	SITTING	fBodyAccJerk-std-Z	-0.797303408218085
27	SITTING	fBodyGyro-std-X	-0.806288410297872
27	SITTING	fBodyGyro-std-Y	-0.808791849202128
27	SITTING	fBodyGyro-std-Z	-0.697147299066489
27	SITTING	fBodyAccMag-std	-0.734883056953989
27	SITTING	fBodyBodyAccJerkMag-std	-0.707531366315426
27	SITTING	fBodyBodyGyroMag-std	-0.777810418832447
27	SITTING	fBodyBodyGyroJerkMag-std	-0.848260021656915
28	SITTING	tBodyAcc-mean-X	0.278739266553398
28	SITTING	tBodyAcc-mean-Y	-0.0187975204834951
28	SITTING	tBodyAcc-mean-Z	-0.107807008381068
28	SITTING	tGravityAcc-mean-X	0.647073359805825
28	SITTING	tGravityAcc-mean-Y	-0.137379481334951
28	SITTING	tGravityAcc-mean-Z	-0.00797649700048543
28	SITTING	tBodyAccJerk-mean-X	0.0792910308825243
28	SITTING	tBodyAccJerk-mean-Y	0.0135107680737864
28	SITTING	tBodyAccJerk-mean-Z	0.00364494866063107
28	SITTING	tBodyGyro-mean-X	-0.0567790137621359
28	SITTING	tBodyGyro-mean-Y	-0.0488593126606262
28	SITTING	tBodyGyro-mean-Z	0.0966943342504854
28	SITTING	tBodyGyroJerk-mean-X	-0.0898649942082524
28	SITTING	tBodyGyroJerk-mean-Y	-0.0456655215715049
28	SITTING	tBodyGyroJerk-mean-Z	-0.0591893236052913
28	SITTING	tBodyAccMag-mean	-0.644599448147087
28	SITTING	tGravityAccMag-mean	-0.644599448147087
28	SITTING	tBodyAccJerkMag-mean	-0.723779362805825
28	SITTING	tBodyGyroMag-mean	-0.683567422362136
28	SITTING	tBodyGyroJerkMag-mean	-0.813718189757282
28	SITTING	fBodyAcc-mean-X	-0.68776883432233
28	SITTING	fBodyAcc-mean-Y	-0.622841114519417
28	SITTING	fBodyAcc-mean-Z	-0.741462254985437
28	SITTING	fBodyAccJerk-mean-X	-0.718019745738835
28	SITTING	fBodyAccJerk-mean-Y	-0.705976257345146
28	SITTING	fBodyAccJerk-mean-Z	-0.804585188883495
28	SITTING	fBodyGyro-mean-X	-0.70487616923301
28	SITTING	fBodyGyro-mean-Y	-0.773967850635922
28	SITTING	fBodyGyro-mean-Z	-0.709727226558252
28	SITTING	fBodyAccMag-mean	-0.656100294024272
28	SITTING	fBodyBodyAccJerkMag-mean	-0.706908798520874
28	SITTING	fBodyBodyGyroMag-mean	-0.762735296006796
28	SITTING	fBodyBodyGyroJerkMag-mean	-0.826660930776699
28	SITTING	tBodyAcc-std-X	-0.68398972178932
28	SITTING	tBodyAcc-std-Y	-0.606549833999029
28	SITTING	tBodyAcc-std-Z	-0.70744912
28	SITTING	tGravityAcc-std-X	-0.974479128592233
28	SITTING	tGravityAcc-std-Y	-0.959880660436893
28	SITTING	tGravityAcc-std-Z	-0.946447412281553
28	SITTING	tBodyAccJerk-std-X	-0.713004659097087
28	SITTING	tBodyAccJerk-std-Y	-0.687209413543689
28	SITTING	tBodyAccJerk-std-Z	-0.824228169757282
28	SITTING	tBodyGyro-std-X	-0.764813965509709
28	SITTING	tBodyGyro-std-Y	-0.765086678543689
28	SITTING	tBodyGyro-std-Z	-0.710462349475728
28	SITTING	tBodyGyroJerk-std-X	-0.746765237315534
28	SITTING	tBodyGyroJerk-std-Y	-0.847302632669903
28	SITTING	tBodyGyroJerk-std-Z	-0.793601885631068
28	SITTING	tBodyAccMag-std	-0.659757363641262
28	SITTING	tGravityAccMag-std	-0.659757363641262
28	SITTING	tBodyAccJerkMag-std	-0.714477557324272
28	SITTING	tBodyGyroMag-std	-0.737683990849515
28	SITTING	tBodyGyroJerkMag-std	-0.824174463058252
28	SITTING	fBodyAcc-std-X	-0.683199944917476
28	SITTING	fBodyAcc-std-Y	-0.623192236384369
28	SITTING	fBodyAcc-std-Z	-0.713211963058252
28	SITTING	fBodyAccJerk-std-X	-0.734238501912621
28	SITTING	fBodyAccJerk-std-Y	-0.688305009647573
28	SITTING	fBodyAccJerk-std-Z	-0.842972637427184
