"State Code","County Code","Site Num","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Sample Duration","Pullutant Standard","Metric Used","Method Name","Year","Units of Measure","Event Type","Observation Count","Observation Percent","Valid Day Count","Required Day Count","Exceptional Data Count","Null Data Count","Primary Exceedance Count","Secondary Exceedance Count","Certification Indicator","Num Obs Below MDL","Arithmetic Mean","Arithmetic Standard Dev","1st Max Value","1st Max DateTime","2nd Max Value","2nd Max DateTime","3rd Max Value","3rd Max DateTime","4th Max Value","4th Max DateTime","1st Max Non Overlapping Value","1st NO Max DateTime","2nd Max Non Overlapping Value","2nd NO Max DateTime","99th Percentile","98th Percentile","95th Percentile","90th Percentile","75th Percentile","50th Percentile","10th Percentile","Local Site Name","Address","State Name","County Name","City Name","CBSA Name","Date of Last Change"
"06","001","0011","88101",3,37.814781,-122.282347,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2006","Quarterly Means of Daily Means","",2014,"Micrograms/cubic meter (LC)","No Events",31,8,31,365,0,0,"","","Certification not required",0,17.877419,8.942435,38.8,"2014-01-01 00:00",33.8,"2014-01-17 00:00",30.9,"2014-01-24 00:00",27.2,"2014-01-19 00:00","","","","",38.8,38.8,33.8,27.2,25.5,17.4,7.7,"Oakland West","1100 21st Street","California","Alameda","Oakland","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0002","42101",1,37.936013,-122.026154,"NAD83","Carbon monoxide","1 HOUR","CO 1-hour 1971","Obseved hourly values","INSTRUMENTAL - NONDISPERSIVE INFRARED",2014,"Parts per million","No Events",701,8,31,365,0,0,0,0,"Certification not required",413,0.430314,0.243159,1.4,"2014-01-22 08:00",1.3,"2014-01-14 08:00",1.3,"2014-01-16 09:00",1.2,"2014-01-15 19:00","","","","",1.1,1.1,0.9,0.8,0.6,0.25,0.25,"Concord","2956-A TREAT BOULEVARD","California","Contra Costa","Concord","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0002","42101",1,37.936013,-122.026154,"NAD83","Carbon monoxide","8-HR RUN AVG END HOUR","CO 8-hour 1971","8-Hour running average (end hour) of observed hourly values","",2014,"Parts per million","No Events",725,8,30,365,0,0,0,0,"Certification not required",0,0.44469,0.162729,1,"2014-01-15 00:00",1,"2014-01-15 01:00",1,"2014-01-15 02:00",1,"2014-01-15 03:00",1,"2014-01-15 00:00",1,"2014-01-16 00:00",0.9,0.9,0.8,0.7,0.5,0.4,0.3,"Concord","2956-A TREAT BOULEVARD","California","Contra Costa","Concord","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0002","42401",1,37.936013,-122.026154,"NAD83","Sulfur dioxide","1 HOUR","SO2 1-hour 2010","Daily maximum 1-hour average","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",670,8,30,365,0,0,0,"","Certification not required",0,1.006667,0.833742,3.1,"2014-01-27 16:00",2.5,"2014-01-17 10:00",2.4,"2014-01-01 12:00",2.4,"2014-01-07 16:00","","","","",3.1,3.1,2.5,2.4,1.5,1,0.1,"Concord","2956-A TREAT BOULEVARD","California","Contra Costa","Concord","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0002","42401",1,37.936013,-122.026154,"NAD83","Sulfur dioxide","1 HOUR","SO2 Annual 1971","Observed Values","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",670,8,30,365,0,0,"","","Certification not required",0,0.021045,0.436923,3.1,"2014-01-27 16:00",2.5,"2014-01-17 10:00",2.4,"2014-01-01 12:00",2.4,"2014-01-07 16:00","","","","",1.8,1.2,0.8,0.6,0.2,-0.1,-0.4,"Concord","2956-A TREAT BOULEVARD","California","Contra Costa","Concord","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0002","42401",1,37.936013,-122.026154,"NAD83","Sulfur dioxide","24-HR BLK AVG","SO2 24-hour 1971","Daily Average of observed values","",2014,"Parts per billion","No Events",30,8,30,365,0,0,0,"","Certification not required",0,0.013333,0.238867,0.6,"2014-01-06 00:00",0.5,"2014-01-01 00:00",0.4,"2014-01-07 00:00",0.2,"2014-01-02 00:00","","","","",0.6,0.6,0.5,0.4,0.2,0,-0.2,"Concord","2956-A TREAT BOULEVARD","California","Contra Costa","Concord","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0002","42401",1,37.936013,-122.026154,"NAD83","Sulfur dioxide","3-HR BLK AVG","SO2 3-hour 1971","3-Hour block average of observed hourly values","",2014,"Parts per billion","No Events",205,7,28,365,0,0,"",0,"Certification not required",0,0.02,0.349004,1.6,"2014-01-01 14:00",1.4,"2014-01-27 17:00",1.3,"2014-01-07 17:00",1.3,"2014-01-17 11:00","","","","",1.3,1.2,0.7,0.5,0.1,-0.1,-0.3,"Concord","2956-A TREAT BOULEVARD","California","Contra Costa","Concord","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0002","42406",1,37.936013,-122.026154,"NAD83","SO2 max 5-min avg","1 HOUR","","Observed Values","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",677,8,31,365,0,0,"","","Certification not required",0,0.222747,0.623231,5.6,"2014-01-27 16:00",5.4,"2014-01-07 16:00",3.9,"2014-01-07 15:00",3.3,"2014-01-14 09:00","","","","",3.2,1.9,1.4,0.9,0.3,0.1,-0.2,"Concord","2956-A TREAT BOULEVARD","California","Contra Costa","Concord","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0002","42601",1,37.936013,-122.026154,"NAD83","Nitric oxide (NO)","1 HOUR","","Observed Values","INSTRUMENTAL - CHEMILUMINESCENCE",2014,"Parts per billion","No Events",701,8,31,365,0,0,"","","Certification not required",0,9.657775,15.204524,115.9,"2014-01-22 08:00",87.2,"2014-01-16 08:00",86.9,"2014-01-16 09:00",83.3,"2014-01-03 08:00","","","","",66.1,60.3,42,29.1,12.8,2.5,0.2,"Concord","2956-A TREAT BOULEVARD","California","Contra Costa","Concord","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0002","42602",1,37.936013,-122.026154,"NAD83","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour","Daily Maximum 1-hour average","INSTRUMENTAL - CHEMILUMINESCENCE",2014,"Parts per billion","No Events",701,8,31,365,0,0,0,"","Certification not required",0,31.506452,9.05067,48.2,"2014-01-24 08:00",45,"2014-01-15 18:00",43.1,"2014-01-16 18:00",40.7,"2014-01-06 19:00","","","","",48.2,48.2,45,40.7,37.8,32.7,17.9,"Concord","2956-A TREAT BOULEVARD","California","Contra Costa","Concord","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0002","42602",1,37.936013,-122.026154,"NAD83","Nitrogen dioxide (NO2)","1 HOUR","NO2 Annual 1971","Observed values","INSTRUMENTAL - CHEMILUMINESCENCE",2014,"Parts per billion","No Events",701,8,31,365,0,0,"","","Certification not required",0,19.247789,10.221032,48.2,"2014-01-24 08:00",45,"2014-01-15 18:00",43.1,"2014-01-16 18:00",42.9,"2014-01-15 19:00","","","","",40.7,38,34.9,32.5,27.5,20.2,6.3,"Concord","2956-A TREAT BOULEVARD","California","Contra Costa","Concord","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0002","42603",1,37.936013,-122.026154,"NAD83","Oxides of nitrogen (NOx)","1 HOUR","","Observed Values","INSTRUMENTAL - CHEMILUMINESCENCE",2014,"Parts per billion","No Events",701,8,31,365,0,0,"","","Certification not required",0,28.908131,22.792123,153.8,"2014-01-22 08:00",123.6,"2014-01-24 08:00",123.5,"2014-01-16 09:00",118.9,"2014-01-16 08:00","","","","",101,92.2,75.2,57.6,40.4,24.1,7.2,"Concord","2956-A TREAT BOULEVARD","California","Contra Costa","Concord","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0002","44201",1,37.936013,-122.026154,"NAD83","Ozone","1 HOUR","Ozone 1-hour Daily 2005","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET",2014,"Parts per million","No Events",701,8,30,365,0,0,0,0,"Certification not required",260,0.034133,0.008827,0.056,"2014-01-23 15:00",0.046,"2014-01-16 14:00",0.045,"2014-01-19 14:00",0.044,"2014-01-15 14:00","","","","",0.056,0.056,0.046,0.045,0.04,0.035,0.023,"Concord","2956-A TREAT BOULEVARD","California","Contra Costa","Concord","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0002","44201",1,37.936013,-122.026154,"NAD83","Ozone","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values","",2014,"Parts per million","No Events",724,8,30,365,0,0,0,0,"Certification not required",0,0.0276,0.007735,0.047,"2014-01-23 11:00",0.04,"2014-01-19 11:00",0.035,"2014-01-25 10:00",0.033,"2014-01-13 09:00","","","","",0.047,0.047,0.04,0.035,0.032,0.029,0.019,"Concord","2956-A TREAT BOULEVARD","California","Contra Costa","Concord","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0002","44201",1,37.936013,-122.026154,"NAD83","Ozone","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values","",2014,"Parts per million","No Events",724,8,30,365,0,0,0,0,"Certification not required",0,0.0276,0.007735,0.047,"2014-01-23 11:00",0.04,"2014-01-19 11:00",0.035,"2014-01-25 10:00",0.033,"2014-01-13 09:00","","","","",0.047,0.047,0.04,0.035,0.032,0.029,0.019,"Concord","2956-A TREAT BOULEVARD","California","Contra Costa","Concord","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0002","88101",3,37.936013,-122.026154,"NAD83","PM2.5 - Local Conditions","1 HOUR","","Observed Values","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation",2014,"Micrograms/cubic meter (LC)","No Events",739,8,31,365,0,0,"","","Certification not required",0,11.806495,9.168797,49,"2014-01-24 08:00",47,"2014-01-24 09:00",46,"2014-01-24 06:00",45,"2014-01-23 22:00","","","","",41,38,30,24,17,9,3,"Concord","2956-A TREAT BOULEVARD","California","Contra Costa","Concord","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0002","88101",3,37.936013,-122.026154,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","Daily Mean","",2014,"Micrograms/cubic meter (LC)","No Events",31,8,31,365,0,0,0,0,"Certification not required",0,11.758065,6.819129,30.6,"2014-01-24 00:00",23.6,"2014-01-07 00:00",22.9,"2014-01-06 00:00",20.3,"2014-01-23 00:00","","","","",30.6,30.6,23.6,20.3,15,11.4,3.9,"Concord","2956-A TREAT BOULEVARD","California","Contra Costa","Concord","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0002","88101",3,37.936013,-122.026154,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2006","Quarterly Means of Daily Means","",2014,"Micrograms/cubic meter (LC)","No Events",31,8,31,365,0,0,"","","Certification not required",0,11.758065,6.819129,30.6,"2014-01-24 00:00",23.6,"2014-01-07 00:00",22.9,"2014-01-06 00:00",20.3,"2014-01-23 00:00","","","","",30.6,30.6,23.6,20.3,15,11.4,3.9,"Concord","2956-A TREAT BOULEVARD","California","Contra Costa","Concord","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0005","42402",1,37.926162,-122.385561,"NAD83","Hydrogen sulfide","1 HOUR","","Observed Values","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per million","No Events",737,8,31,365,0,0,"","","Certification not required",730,0.001016,0.00018,0.004,"2014-01-02 20:00",0.003,"2014-01-02 18:00",0.003,"2014-01-02 19:00",0.003,"2014-01-17 07:00","","","","",0.001,0.001,0.001,0.001,0.001,0.001,0.001,"Pt. Richmond","140 WEST RICHMOND AVENUE","California","Contra Costa","Richmond","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0006","42401",1,37.948172,-122.364852,"NAD83","Sulfur dioxide","1 HOUR","SO2 1-hour 2010","Daily maximum 1-hour average","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",706,8,31,365,0,0,0,"","Certification not required",0,2.212903,1.899955,10.1,"2014-01-02 08:00",5,"2014-01-25 11:00",4.4,"2014-01-07 13:00",4.3,"2014-01-01 13:00","","","","",10.1,10.1,5,4.3,2.9,1.6,0.8,"Richmond - 7th St.","1065 7TH ST., RICHMOND","California","Contra Costa","Richmond","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0006","42401",1,37.948172,-122.364852,"NAD83","Sulfur dioxide","1 HOUR","SO2 Annual 1971","Observed Values","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",706,8,31,365,0,0,"","","Certification not required",0,0.584844,0.914305,10.1,"2014-01-02 08:00",8.6,"2014-01-02 12:00",7,"2014-01-02 09:00",6.9,"2014-01-02 10:00","","","","",4.3,3,1.8,1.3,0.8,0.4,-0.1,"Richmond - 7th St.","1065 7TH ST., RICHMOND","California","Contra Costa","Richmond","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0006","42401",1,37.948172,-122.364852,"NAD83","Sulfur dioxide","24-HR BLK AVG","SO2 24-hour 1971","Daily Average of observed values","",2014,"Parts per billion","No Events",31,8,31,365,0,0,0,"","Certification not required",0,0.587097,0.506453,2.7,"2014-01-02 00:00",1.2,"2014-01-06 00:00",1,"2014-01-25 00:00",0.9,"2014-01-01 00:00","","","","",2.7,2.7,1.2,0.9,0.7,0.5,0,"Richmond - 7th St.","1065 7TH ST., RICHMOND","California","Contra Costa","Richmond","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0006","42401",1,37.948172,-122.364852,"NAD83","Sulfur dioxide","3-HR BLK AVG","SO2 3-hour 1971","3-Hour block average of observed hourly values","",2014,"Parts per billion","No Events",210,7,30,365,0,0,"",0,"Certification not required",0,0.586667,0.837925,6.9,"2014-01-02 11:00",5.3,"2014-01-02 14:00",4.7,"2014-01-02 08:00",3.1,"2014-01-01 14:00","","","","",4.7,2.6,1.7,1.4,0.8,0.4,0,"Richmond - 7th St.","1065 7TH ST., RICHMOND","California","Contra Costa","Richmond","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0006","42402",1,37.948172,-122.364852,"NAD83","Hydrogen sulfide","1 HOUR","","Observed Values","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per million","No Events",706,8,31,365,0,0,"","","Certification not required",704,0.001003,5.3e-05,0.002,"2014-01-17 07:00",0.002,"2014-01-19 00:00",0.001,"2014-01-01 00:00",0.001,"2014-01-01 01:00","","","","",0.001,0.001,0.001,0.001,0.001,0.001,0.001,"Richmond - 7th St.","1065 7TH ST., RICHMOND","California","Contra Costa","Richmond","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0006","42406",1,37.948172,-122.364852,"NAD83","SO2 max 5-min avg","1 HOUR","","Observed Values","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",713,8,31,365,0,0,"","","Certification not required",0,0.941234,1.330703,13.3,"2014-01-25 11:00",12.4,"2014-01-02 08:00",9.9,"2014-01-02 12:00",9,"2014-01-02 07:00","","","","",7.9,4.8,2.6,2,1.1,0.6,0.1,"Richmond - 7th St.","1065 7TH ST., RICHMOND","California","Contra Costa","Richmond","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","0007","42402",1,38.034331,-122.270336,"NAD83","Hydrogen sulfide","1 HOUR","","Observed Values","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per million","No Events",738,8,31,365,0,0,"","","Certification not required",730,0.001015,0.00016,0.004,"2014-01-20 01:00",0.003,"2014-01-17 07:00",0.002,"2014-01-15 04:00",0.002,"2014-01-15 07:00","","","","",0.002,0.001,0.001,0.001,0.001,0.001,0.001,"Rodeo","326 THIRD STREET, Rodeo","California","Contra Costa","Rodeo","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","1001","42401",1,38.05492,-122.233229,"NAD83","Sulfur dioxide","1 HOUR","SO2 1-hour 2010","Daily maximum 1-hour average","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",713,8,31,365,0,0,0,"","Certification not required",0,3.06129,2.145022,9.9,"2014-01-23 01:00",7.1,"2014-01-01 18:00",6.7,"2014-01-26 19:00",6.1,"2014-01-02 21:00","","","","",9.9,9.9,7.1,6.1,4.3,2.2,1.1,"Crockett - Kendall Ave","KENDALL AVE,Crockett","California","Contra Costa","Crockett","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","1001","42401",1,38.05492,-122.233229,"NAD83","Sulfur dioxide","1 HOUR","SO2 Annual 1971","Observed Values","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",713,8,31,365,0,0,"","","Certification not required",0,1.308976,0.96288,9.9,"2014-01-23 01:00",7.1,"2014-01-01 18:00",6.8,"2014-01-01 22:00",6.7,"2014-01-26 19:00","","","","",5,4.3,2.9,2.3,1.6,1,0.5,"Crockett - Kendall Ave","KENDALL AVE,Crockett","California","Contra Costa","Crockett","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","1001","42401",1,38.05492,-122.233229,"NAD83","Sulfur dioxide","24-HR BLK AVG","SO2 24-hour 1971","Daily Average of observed values","",2014,"Parts per billion","No Events",31,8,31,365,0,0,0,"","Certification not required",0,1.316129,0.534226,2.8,"2014-01-01 00:00",2,"2014-01-03 00:00",2,"2014-01-26 00:00",1.9,"2014-01-02 00:00","","","","",2.8,2.8,2,1.9,1.7,1.2,0.7,"Crockett - Kendall Ave","KENDALL AVE,Crockett","California","Contra Costa","Crockett","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","1001","42401",1,38.05492,-122.233229,"NAD83","Sulfur dioxide","3-HR BLK AVG","SO2 3-hour 1971","3-Hour block average of observed hourly values","",2014,"Parts per billion","No Events",217,7,31,365,0,0,"",0,"Certification not required",0,1.281567,0.878831,5.8,"2014-01-01 20:00",5.3,"2014-01-01 23:00",5.2,"2014-01-23 02:00",4.6,"2014-01-02 23:00","","","","",5.2,3.9,3,2.2,1.5,1.1,0.5,"Crockett - Kendall Ave","KENDALL AVE,Crockett","California","Contra Costa","Crockett","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","1001","42406",1,38.05492,-122.233229,"NAD83","SO2 max 5-min avg","1 HOUR","","Observed Values","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",713,8,31,365,0,0,"","","Certification not required",0,1.769425,1.597476,16.8,"2014-01-23 00:00",16,"2014-01-26 19:00",15.7,"2014-01-23 01:00",11.6,"2014-01-18 08:00","","","","",7.9,6.4,4.3,3.1,2.1,1.3,0.7,"Crockett - Kendall Ave","KENDALL AVE,Crockett","California","Contra Costa","Crockett","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","1002","42101",1,38.006311,-121.641918,"NAD83","Carbon monoxide","1 HOUR","CO 1-hour 1971","Obseved hourly values","INSTRUMENTAL - NONDISPERSIVE INFRARED",2014,"Parts per million","No Events",713,8,31,365,0,0,0,0,"Certification not required",622,0.292426,0.116021,0.9,"2014-01-01 00:00",0.9,"2014-01-01 01:00",0.8,"2014-01-01 02:00",0.8,"2014-01-07 08:00","","","","",0.7,0.7,0.6,0.5,0.25,0.25,0.25,"Bethel Island","5551 BETHEL ISLAND RD","California","Contra Costa","Bethel Island","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","1002","42101",1,38.006311,-121.641918,"NAD83","Carbon monoxide","8-HR RUN AVG END HOUR","CO 8-hour 1971","8-Hour running average (end hour) of observed hourly values","",2014,"Parts per million","No Events",740,8,31,365,0,0,0,0,"Certification not required",0,0.326081,0.058703,0.6,"2014-01-01 06:00",0.6,"2014-01-07 08:00",0.6,"2014-01-07 09:00",0.6,"2014-01-07 10:00",0.6,"2014-01-01 06:00",0.6,"2014-01-07 08:00",0.5,0.5,0.5,0.4,0.3,0.3,0.3,"Bethel Island","5551 BETHEL ISLAND RD","California","Contra Costa","Bethel Island","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","1002","42401",1,38.006311,-121.641918,"NAD83","Sulfur dioxide","1 HOUR","SO2 1-hour 2010","Daily maximum 1-hour average","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",682,8,31,365,0,0,0,"","Certification not required",0,0.948387,0.286206,1.5,"2014-01-16 12:00",1.5,"2014-01-28 11:00",1.4,"2014-01-13 20:00",1.3,"2014-01-01 01:00","","","","",1.5,1.5,1.5,1.3,1.1,0.9,0.6,"Bethel Island","5551 BETHEL ISLAND RD","California","Contra Costa","Bethel Island","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","1002","42401",1,38.006311,-121.641918,"NAD83","Sulfur dioxide","1 HOUR","SO2 Annual 1971","Observed Values","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",682,8,31,365,0,0,"","","Certification not required",0,0.476833,0.259826,1.5,"2014-01-16 12:00",1.5,"2014-01-28 11:00",1.4,"2014-01-13 20:00",1.4,"2014-01-28 09:00","","","","",1.3,1.1,1,0.8,0.6,0.5,0.2,"Bethel Island","5551 BETHEL ISLAND RD","California","Contra Costa","Bethel Island","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","1002","42401",1,38.006311,-121.641918,"NAD83","Sulfur dioxide","24-HR BLK AVG","SO2 24-hour 1971","Daily Average of observed values","",2014,"Parts per billion","No Events",31,8,31,365,0,0,0,"","Certification not required",0,0.480645,0.157944,0.8,"2014-01-01 00:00",0.7,"2014-01-14 00:00",0.7,"2014-01-15 00:00",0.7,"2014-01-16 00:00","","","","",0.8,0.8,0.7,0.7,0.6,0.5,0.3,"Bethel Island","5551 BETHEL ISLAND RD","California","Contra Costa","Bethel Island","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","1002","42401",1,38.006311,-121.641918,"NAD83","Sulfur dioxide","3-HR BLK AVG","SO2 3-hour 1971","3-Hour block average of observed hourly values","",2014,"Parts per billion","No Events",212,7,31,365,0,0,"",0,"Certification not required",0,0.438679,0.231038,1.3,"2014-01-28 11:00",1.2,"2014-01-01 02:00",1.2,"2014-01-16 14:00",1,"2014-01-15 14:00","","","","",1.2,0.9,0.8,0.7,0.6,0.4,0.1,"Bethel Island","5551 BETHEL ISLAND RD","California","Contra Costa","Bethel Island","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","013","1002","42406",1,38.006311,-121.641918,"NAD83","SO2 max 5-min avg","1 HOUR","","Observed Values","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",682,8,31,365,0,0,"","","Certification not required",0,0.660557,0.351228,4.2,"2014-01-13 20:00",2.8,"2014-01-08 08:00",2.2,"2014-01-01 02:00",2,"2014-01-28 12:00","","","","",1.7,1.6,1.3,1,0.8,0.6,0.3,"Bethel Island","5551 BETHEL ISLAND RD","California","Contra Costa","Bethel Island","San Francisco-Oakland-Fremont, CA","2014-02-21"
